Date,Restaurant,Rating,Author,Review,Day,Bag_of_Words,Length_of_Review,Percent_Positive,Percent_Negative,Sentiment,Alcohol
2019-04-28,Remini's,5.0,hbhakh,We had dinner with friends at Remini's. The food was great and the portions were huge. The pasta dishes could probably serve 2-3. The prices are very reasonable.We'll go back.,Sunday,"['we', 'had', 'dinner', 'with', 'friends', 'at', ""remini's"", 'the', 'food', 'was', 'great', 'and', 'the', 'portions', 'were', 'huge', 'the', 'pasta', 'dishes', 'could', 'probably', 'serve', '2-3', 'the', 'prices', 'are', 'very', ""reasonable.we'll"", 'go', 'back']",30,0.06666666666666667,0.0,Positive,No
2019-03-08,Remini's,4.0,Sean K,"local joint, with great food at great price. Kitchen is open area, so you can see what they prepare, adn service was great. Friendly staffs and casual dining area. They didn't have coors light, so limited selection of beers",Friday,"['local', 'joint', 'with', 'great', 'food', 'at', 'great', 'price', 'kitchen', 'is', 'open', 'area', 'so', 'you', 'can', 'see', 'what', 'they', 'prepare', 'adn', 'service', 'was', 'great', 'friendly', 'staffs', 'and', 'casual', 'dining', 'area', 'they', ""didn't"", 'have', 'coors', 'light', 'so', 'limited', 'selection', 'of', 'beers']",39,0.15384615384615385,0.02564102564102564,Positive,Yes
2019-03-04,Remini's,4.0,Linda W,"Visiting from out of town, and listened to our kids who recommended Remini's... an boy, were we glad! First, we were delighted that they took reservations!And we had THE BEST WAITRESS EVER! Jenn took fabulous care of us, welcomed us and the children with wonderful hot parmesan bread, which was to die for! She made recommendations about the family style portions, and how wonderful the Caesar salad was, and she usually doesn't like Caesar salads. There are family style dinners for $20.99 which is a large salad, soooo good, and a platter with pasta and entree for $20.99, listed for 2, but would feed 3, maybe 3.5. So we got two and tried both, the fettuccini Alfredo with chicken, and the Chicken Parmesan on pasta, plus meatballs. There was lot of xtra for the four adults, and our kids were excited to have lots leftover for lunches this week. Huge shout out again to Jenn for keeping us in drinks and every little thing. We were plenty full with no room for dessert. Highly recommend this gem!! Please see pics.",Monday,"['visiting', 'from', 'out', 'of', 'town', 'and', 'listened', 'to', 'our', 'kids', 'who', 'recommended', ""remini's"", 'an', 'boy', 'were', 'we', 'glad', 'first', 'we', 'were', 'delighted', 'that', 'they', 'took', 'reservations!and', 'we', 'had', 'the', 'best', 'waitress', 'ever', 'jenn', 'took', 'fabulous', 'care', 'of', 'us', 'welcomed', 'us', 'and', 'the', 'children', 'with', 'wonderful', 'hot', 'parmesan', 'bread', 'which', 'was', 'to', 'die', 'for', 'she', 'made', 'recommendations', 'about', 'the', 'family', 'style', 'portions', 'and', 'how', 'wonderful', 'the', 'caesar', 'salad', 'was', 'and', 'she', 'usually', ""doesn't"", 'like', 'caesar', 'salads', 'there', 'are', 'family', 'style', 'dinners', 'for', '20.99', 'which', 'is', 'a', 'large', 'salad', 'soooo', 'good', 'and', 'a', 'platter', 'with', 'pasta', 'and', 'entree', 'for', '20.99', 'listed', 'for', '2', 'but', 'would', 'feed', '3', 'maybe', '3.5', 'so', 'we', 'got', 'two', 'and', 'tried', 'both', 'the', 'fettuccini', 'alfredo', 'with', 'chicken', 'and', 'the', 'chicken', 'parmesan', 'on', 'pasta', 'plus', 'meatballs', 'there', 'was', 'lot', 'of', 'xtra', 'for', 'the', 'four', 'adults', 'and', 'our', 'kids', 'were', 'excited', 'to', 'have', 'lots', 'leftover', 'for', 'lunches', 'this', 'week', 'huge', 'shout', 'out', 'again', 'to', 'jenn', 'for', 'keeping', 'us', 'in', 'drinks', 'and', 'every', 'little', 'thing', 'we', 'were', 'plenty', 'full', 'with', 'no', 'room', 'for', 'dessert', 'highly', 'recommend', 'this', 'gem', 'please', 'see', 'pics']",180,0.06666666666666667,0.005555555555555556,Positive,Yes
2019-02-12,Remini's,4.0,Jay B,My wife and I go here often and I enjoy most of the items on the menu. Their bread is fabulous. Prices are more than reasonable and the service is good. If I had one criticism it would be the variety of the menu. It needs more dinner options. Crowded at popular times.,Tuesday,"['my', 'wife', 'and', 'i', 'go', 'here', 'often', 'and', 'i', 'enjoy', 'most', 'of', 'the', 'items', 'on', 'the', 'menu', 'their', 'bread', 'is', 'fabulous', 'prices', 'are', 'more', 'than', 'reasonable', 'and', 'the', 'service', 'is', 'good', 'if', 'i', 'had', 'one', 'criticism', 'it', 'would', 'be', 'the', 'variety', 'of', 'the', 'menu', 'it', 'needs', 'more', 'dinner', 'options', 'crowded', 'at', 'popular', 'times']",53,0.07547169811320754,0.03773584905660377,Positive,Yes
2019-07-22,Kabuki Japanese Steak House,2.0,Sherrie F,"I booked Kabuki for a party of 8 for my oldest sons birthday party. It was unusually hot outside that day. We were seated in the side room to the right. Not in the big attractive left side. When we got in there it was miserably hot. They claimed it was too hot outside for their air conditioning to catch up. They stated that it was 80. My phone read 88. It was so hot that our ice melted in our drinks three times in the hour and a half that we were there. Thankfully we had a good waitress. By the time the food got there, I was hot, sweaty and nauseous. I didnt end up eating. There were other small issues but at the risk of sounding petty I wont mention them. The bottom line was that my sons birthday happens once a year and the dinner was miserable to sit through. And I spoke with multiple people and no one did anything about it. Nor did they offer to. I would not recommend this place. They simply did not care.",Monday,"['i', 'booked', 'kabuki', 'for', 'a', 'party', 'of', '8', 'for', 'my', 'oldest', 'sons', 'birthday', 'party', 'it', 'was', 'unusually', 'hot', 'outside', 'that', 'day', 'we', 'were', 'seated', 'in', 'the', 'side', 'room', 'to', 'the', 'right', 'not', 'in', 'the', 'big', 'attractive', 'left', 'side', 'when', 'we', 'got', 'in', 'there', 'it', 'was', 'miserably', 'hot', 'they', 'claimed', 'it', 'was', 'too', 'hot', 'outside', 'for', 'their', 'air', 'conditioning', 'to', 'catch', 'up', 'they', 'stated', 'that', 'it', 'was', '80', 'my', 'phone', 'read', '88', 'it', 'was', 'so', 'hot', 'that', 'our', 'ice', 'melted', 'in', 'our', 'drinks', 'three', 'times', 'in', 'the', 'hour', 'and', 'a', 'half', 'that', 'we', 'were', 'there', 'thankfully', 'we', 'had', 'a', 'good', 'waitress', 'by', 'the', 'time', 'the', 'food', 'got', 'there', 'i', 'was', 'hot', 'sweaty', 'and', 'nauseous', 'i', 'didnt', 'end', 'up', 'eating', 'there', 'were', 'other', 'small', 'issues', 'but', 'at', 'the', 'risk', 'of', 'sounding', 'petty', 'i', 'wont', 'mention', 'them', 'the', 'bottom', 'line', 'was', 'that', 'my', 'sons', 'birthday', 'happens', 'once', 'a', 'year', 'and', 'the', 'dinner', 'was', 'miserable', 'to', 'sit', 'through', 'and', 'i', 'spoke', 'with', 'multiple', 'people', 'and', 'no', 'one', 'did', 'anything', 'about', 'it', 'nor', 'did', 'they', 'offer', 'to', 'i', 'would', 'not', 'recommend', 'this', 'place', 'they', 'simply', 'did', 'not', 'care']",183,0.04918032786885246,0.03278688524590164,Positive,Yes
2019-05-18,Kabuki Japanese Steak House,3.0,leel407,"The theatrics of dinner outweigh the quality of food but still a good meal. I do not care for the sauces they provide for dipping but the rest if our party seemed to like them. Vegetables were plentiful and seemed fresh, contrary to some other reviews I have seen they weren't canned. The scallops were good and sweet. The steak (filet) had just a hint of teriyaki. Rice was good. I would like better chopsticks and rice in a bowl rather than a plate.",Saturday,"['the', 'theatrics', 'of', 'dinner', 'outweigh', 'the', 'quality', 'of', 'food', 'but', 'still', 'a', 'good', 'meal', 'i', 'do', 'not', 'care', 'for', 'the', 'sauces', 'they', 'provide', 'for', 'dipping', 'but', 'the', 'rest', 'if', 'our', 'party', 'seemed', 'to', 'like', 'them', 'vegetables', 'were', 'plentiful', 'and', 'seemed', 'fresh', 'contrary', 'to', 'some', 'other', 'reviews', 'i', 'have', 'seen', 'they', ""weren't"", 'canned', 'the', 'scallops', 'were', 'good', 'and', 'sweet', 'the', 'steak', 'filet', 'had', 'just', 'a', 'hint', 'of', 'teriyaki', 'rice', 'was', 'good', 'i', 'would', 'like', 'better', 'chopsticks', 'and', 'rice', 'in', 'a', 'bowl', 'rather', 'than', 'a', 'plate']",84,0.09523809523809523,0.011904761904761904,Positive,Yes
2019-05-11,Kabuki Japanese Steak House,4.0,carolesau,My family went here for a graduation celebration dinner. Our chef wasn't super entertaining but he got all of our orders correct and cooked the food well.I love the ginger dressing they have but my salad was swimming in it. I should have asked for the dressing on the side.The broth they bring is good.I had shrimp and steak. There was plenty of each.I love the rice and they give you a LARGE serving of it.I don't eat the vegetables but they serve lots of those as well.Service was good.,Saturday,"['my', 'family', 'went', 'here', 'for', 'a', 'graduation', 'celebration', 'dinner', 'our', 'chef', ""wasn't"", 'super', 'entertaining', 'but', 'he', 'got', 'all', 'of', 'our', 'orders', 'correct', 'and', 'cooked', 'the', 'food', 'well.i', 'love', 'the', 'ginger', 'dressing', 'they', 'have', 'but', 'my', 'salad', 'was', 'swimming', 'in', 'it', 'i', 'should', 'have', 'asked', 'for', 'the', 'dressing', 'on', 'the', 'side.the', 'broth', 'they', 'bring', 'is', 'good.i', 'had', 'shrimp', 'and', 'steak', 'there', 'was', 'plenty', 'of', 'each.i', 'love', 'the', 'rice', 'and', 'they', 'give', 'you', 'a', 'large', 'serving', 'of', 'it.i', ""don't"", 'eat', 'the', 'vegetables', 'but', 'they', 'serve', 'lots', 'of', 'those', 'as', 'well.service', 'was', 'good']",90,0.08888888888888889,0.0,Positive,No
2019-05-10,Kabuki Japanese Steak House,5.0,atallbird,"I walked in for dinner and was treated wonderfully, from the time I walked in the door, sat at the sushi bar, the sushi chef,as well as, the hostess went out of their way to make make me feel comfortable. The food portions were, well all I can say is that I could barely finish my mail which was a first, for a sushi bar. As for being a long way from the coast the fish was very fresh as well as the texture was excellent. So if you happen to be in this area please take the time to stop in say hello and have a wonderful meal, you will not be let down.",Friday,"['i', 'walked', 'in', 'for', 'dinner', 'and', 'was', 'treated', 'wonderfully', 'from', 'the', 'time', 'i', 'walked', 'in', 'the', 'door', 'sat', 'at', 'the', 'sushi', 'bar', 'the', 'sushi', 'chef,as', 'well', 'as', 'the', 'hostess', 'went', 'out', 'of', 'their', 'way', 'to', 'make', 'make', 'me', 'feel', 'comfortable', 'the', 'food', 'portions', 'were', 'well', 'all', 'i', 'can', 'say', 'is', 'that', 'i', 'could', 'barely', 'finish', 'my', 'mail', 'which', 'was', 'a', 'first', 'for', 'a', 'sushi', 'bar', 'as', 'for', 'being', 'a', 'long', 'way', 'from', 'the', 'coast', 'the', 'fish', 'was', 'very', 'fresh', 'as', 'well', 'as', 'the', 'texture', 'was', 'excellent', 'so', 'if', 'you', 'happen', 'to', 'be', 'in', 'this', 'area', 'please', 'take', 'the', 'time', 'to', 'stop', 'in', 'say', 'hello', 'and', 'have', 'a', 'wonderful', 'meal', 'you', 'will', 'not', 'be', 'let', 'down']",115,0.0782608695652174,0.008695652173913044,Positive,Yes
2019-03-19,Kabuki Japanese Steak House,3.0,nwnh40,"I was there for a friends birthday, I didn't like the bartender, I felt she was rude and tried to rush us to pick a drink. After seated with our party,there was not much of a show, he throw sauces everywhere. I think food took way to long to cook, I got rice first and vegetables which I guess were ok but my shrimp was overcooked but the scallop was perfect, I don't like the fact that you don't get your whole meal at the same time, by the time I got the shrimp I just wanted a box, I didn't like the ginger salad dressing or the soup. I think it's overpriced. I haven't been to this place in probably 5 years now I know why. The parking was bad had to circle four times.",Tuesday,"['i', 'was', 'there', 'for', 'a', 'friends', 'birthday', 'i', ""didn't"", 'like', 'the', 'bartender', 'i', 'felt', 'she', 'was', 'rude', 'and', 'tried', 'to', 'rush', 'us', 'to', 'pick', 'a', 'drink', 'after', 'seated', 'with', 'our', 'party,there', 'was', 'not', 'much', 'of', 'a', 'show', 'he', 'throw', 'sauces', 'everywhere', 'i', 'think', 'food', 'took', 'way', 'to', 'long', 'to', 'cook', 'i', 'got', 'rice', 'first', 'and', 'vegetables', 'which', 'i', 'guess', 'were', 'ok', 'but', 'my', 'shrimp', 'was', 'overcooked', 'but', 'the', 'scallop', 'was', 'perfect', 'i', ""don't"", 'like', 'the', 'fact', 'that', 'you', ""don't"", 'get', 'your', 'whole', 'meal', 'at', 'the', 'same', 'time', 'by', 'the', 'time', 'i', 'got', 'the', 'shrimp', 'i', 'just', 'wanted', 'a', 'box', 'i', ""didn't"", 'like', 'the', 'ginger', 'salad', 'dressing', 'or', 'the', 'soup', 'i', 'think', ""it's"", 'overpriced', 'i', ""haven't"", 'been', 'to', 'this', 'place', 'in', 'probably', '5', 'years', 'now', 'i', 'know', 'why', 'the', 'parking', 'was', 'bad', 'had', 'to', 'circle', 'four', 'times']",136,0.022058823529411766,0.014705882352941176,Positive,Yes
2018-12-25,Kabuki Japanese Steak House,5.0,stephentQ9882WQ,"Not been here in a good while. Little on expensive side, well worth it once in a while. Great food I had filet and chicken and shrimp, and added Mushrooms. My wife had Chicken and shrimp. Both had all trimmings, rice, vegetables, soup to start. I recommend this place even though on expensive side its a great night out for all. Drinks also great finished off with a Makers mark over ice.",Tuesday,"['not', 'been', 'here', 'in', 'a', 'good', 'while', 'little', 'on', 'expensive', 'side', 'well', 'worth', 'it', 'once', 'in', 'a', 'while', 'great', 'food', 'i', 'had', 'filet', 'and', 'chicken', 'and', 'shrimp', 'and', 'added', 'mushrooms', 'my', 'wife', 'had', 'chicken', 'and', 'shrimp', 'both', 'had', 'all', 'trimmings', 'rice', 'vegetables', 'soup', 'to', 'start', 'i', 'recommend', 'this', 'place', 'even', 'though', 'on', 'expensive', 'side', 'its', 'a', 'great', 'night', 'out', 'for', 'all', 'drinks', 'also', 'great', 'finished', 'off', 'with', 'a', 'makers', 'mark', 'over', 'ice']",72,0.09722222222222222,0.041666666666666664,Positive,Yes
2018-08-08,Kabuki Japanese Steak House,5.0,nat86_13,Great service for our 45th college reunion. We called a week ahead to make reservations! They seated us in a timely manner and we were especially pleased with our chef!,Wednesday,"['great', 'service', 'for', 'our', '45th', 'college', 'reunion', 'we', 'called', 'a', 'week', 'ahead', 'to', 'make', 'reservations', 'they', 'seated', 'us', 'in', 'a', 'timely', 'manner', 'and', 'we', 'were', 'especially', 'pleased', 'with', 'our', 'chef']",30,0.13333333333333333,0.03333333333333333,Positive,Yes
2018-01-13,Kabuki Japanese Steak House,5.0,jkkendrick,Hadnt eaten here in years but it was just as good as I remembered. Service was great and there was no waiting from the time we placed our order until the food was being served.,Saturday,"['hadnt', 'eaten', 'here', 'in', 'years', 'but', 'it', 'was', 'just', 'as', 'good', 'as', 'i', 'remembered', 'service', 'was', 'great', 'and', 'there', 'was', 'no', 'waiting', 'from', 'the', 'time', 'we', 'placed', 'our', 'order', 'until', 'the', 'food', 'was', 'being', 'served']",35,0.08571428571428572,0.0,Positive,No
2017-11-19,Kabuki Japanese Steak House,2.0,nomadicone2013,Checked in with the hostess 5 minutes before our reservation time. After a half hour checked with the hostess who rudely insisted we had not checked in. After another check and another half hour we were finally seated. Another 10 minutes before a waitress arrived. Waitress was obviously overloaded but did an excellent job given the crowd. The manager was on the floor trying to help. Food quality and service has gone down since our last visit. Vegetables were mostly onions with a little zucchini. Noise was deafening. Time to find another Japanese steak house.,Sunday,"['checked', 'in', 'with', 'the', 'hostess', '5', 'minutes', 'before', 'our', 'reservation', 'time', 'after', 'a', 'half', 'hour', 'checked', 'with', 'the', 'hostess', 'who', 'rudely', 'insisted', 'we', 'had', 'not', 'checked', 'in', 'after', 'another', 'check', 'and', 'another', 'half', 'hour', 'we', 'were', 'finally', 'seated', 'another', '10', 'minutes', 'before', 'a', 'waitress', 'arrived', 'waitress', 'was', 'obviously', 'overloaded', 'but', 'did', 'an', 'excellent', 'job', 'given', 'the', 'crowd', 'the', 'manager', 'was', 'on', 'the', 'floor', 'trying', 'to', 'help', 'food', 'quality', 'and', 'service', 'has', 'gone', 'down', 'since', 'our', 'last', 'visit', 'vegetables', 'were', 'mostly', 'onions', 'with', 'a', 'little', 'zucchini', 'noise', 'was', 'deafening', 'time', 'to', 'find', 'another', 'japanese', 'steak', 'house']",95,0.021052631578947368,0.042105263157894736,Negative,Yes
